,Game,Date,Avg_Players
3724,Hunt: Showdown 1896,2023-11-01,16732.10
3725,Hunt: Showdown 1896,2023-10-01,20157.17
3726,Hunt: Showdown 1896,2023-09-01,11377.59
3727,Hunt: Showdown 1896,2023-08-01,15384.33
3728,Hunt: Showdown 1896,2023-07-01,23526.31
3729,Hunt: Showdown 1896,2023-06-01,16079.08
3730,Hunt: Showdown 1896,2023-05-01,17646.09
3731,Hunt: Showdown 1896,2023-04-01,18902.74
3732,Hunt: Showdown 1896,2023-03-01,16156.94
3733,Hunt: Showdown 1896,2023-02-01,14291.44
3734,Hunt: Showdown 1896,2023-01-01,17933.41
3735,Hunt: Showdown 1896,2022-12-01,16946.73
3736,Hunt: Showdown 1896,2022-11-01,13325.87
3737,Hunt: Showdown 1896,2022-10-01,14840.36
3738,Hunt: Showdown 1896,2022-09-01,14536.80
3739,Hunt: Showdown 1896,2022-08-01,17302.44
3740,Hunt: Showdown 1896,2022-07-01,12903.91
3741,Hunt: Showdown 1896,2022-06-01,10935.75
3742,Hunt: Showdown 1896,2022-05-01,12686.30
3743,Hunt: Showdown 1896,2022-04-01,15427.34
3744,Hunt: Showdown 1896,2022-03-01,12864.37
3745,Hunt: Showdown 1896,2022-02-01,12756.16
3746,Hunt: Showdown 1896,2022-01-01,14143.18
3747,Hunt: Showdown 1896,2021-12-01,15375.53
3748,Hunt: Showdown 1896,2021-11-01,13127.07
3749,Hunt: Showdown 1896,2021-10-01,11364.45
3750,Hunt: Showdown 1896,2021-09-01,13959.09
3751,Hunt: Showdown 1896,2021-08-01,11914.58
3752,Hunt: Showdown 1896,2021-07-01,9984.13
3753,Hunt: Showdown 1896,2021-06-01,8820.17
3754,Hunt: Showdown 1896,2021-05-01,9413.64
3755,Hunt: Showdown 1896,2021-04-01,14804.40
3756,Hunt: Showdown 1896,2021-03-01,10214.58
3757,Hunt: Showdown 1896,2021-02-01,7984.55
3758,Hunt: Showdown 1896,2021-01-01,7484.30
3759,Hunt: Showdown 1896,2020-12-01,7204.06
3760,Hunt: Showdown 1896,2020-11-01,6242.30
3761,Hunt: Showdown 1896,2020-10-01,5213.72
3762,Hunt: Showdown 1896,2020-09-01,5153.44
3763,Hunt: Showdown 1896,2020-08-01,5612.19
3764,Hunt: Showdown 1896,2020-07-01,6388.57
3765,Hunt: Showdown 1896,2020-06-01,5589.31
3766,Hunt: Showdown 1896,2020-05-01,5610.37
3767,Hunt: Showdown 1896,2020-04-01,5892.60
3768,Hunt: Showdown 1896,2020-03-01,6019.75
3769,Hunt: Showdown 1896,2020-02-01,5487.75
3770,Hunt: Showdown 1896,2020-01-01,4540.92
3771,Hunt: Showdown 1896,2019-12-01,4536.84
3772,Hunt: Showdown 1896,2019-11-01,2910.78
3773,Hunt: Showdown 1896,2019-10-01,3569.52
3774,Hunt: Showdown 1896,2019-09-01,5559.25
3775,Hunt: Showdown 1896,2019-08-01,4128.88
3776,Hunt: Showdown 1896,2019-07-01,2377.68
3777,Hunt: Showdown 1896,2019-06-01,3000.30
3778,Hunt: Showdown 1896,2019-05-01,1775.62
3779,Hunt: Showdown 1896,2019-04-01,1257.74
3780,Hunt: Showdown 1896,2019-03-01,1390.07
3781,Hunt: Showdown 1896,2019-02-01,1258.13
3782,Hunt: Showdown 1896,2019-01-01,1559.91
3783,Hunt: Showdown 1896,2018-12-01,1898.20
3784,Hunt: Showdown 1896,2018-11-01,1611.88
3785,Hunt: Showdown 1896,2018-10-01,1685.02
3786,Hunt: Showdown 1896,2018-09-01,1914.48
3787,Hunt: Showdown 1896,2018-08-01,3204.69
3788,Hunt: Showdown 1896,2018-07-01,2021.56
3789,Hunt: Showdown 1896,2018-06-01,1552.79
3790,Hunt: Showdown 1896,2018-05-01,1027.21
3791,Hunt: Showdown 1896,2018-04-01,1011.76
3792,Hunt: Showdown 1896,2018-03-01,2479.98
3793,Hunt: Showdown 1896,2018-02-01,1393.58
3794,Hunt: Showdown 1896,2018-01-01,0.41
3795,Hunt: Showdown 1896,2017-12-01,0.55
3796,Hunt: Showdown 1896,2017-11-01,0.31
3797,Hunt: Showdown 1896,2017-10-01,0.03
3798,The Sims™ 4,2026-04-01,23491.71
3799,The Sims™ 4,2026-03-01,25255.90
3800,The Sims™ 4,2026-02-01,29320.79
3801,The Sims™ 4,2026-01-01,28591.03
3802,The Sims™ 4,2025-12-01,24186.03
3803,The Sims™ 4,2025-11-01,23164.84
3804,The Sims™ 4,2025-10-01,23282.61
3805,The Sims™ 4,2025-09-01,23583.82
3806,The Sims™ 4,2025-08-01,27906.75
3807,The Sims™ 4,2025-07-01,31159.28
3808,The Sims™ 4,2025-06-01,28162.19
3809,The Sims™ 4,2025-05-01,27350.81
3810,The Sims™ 4,2025-04-01,29096.98
3811,The Sims™ 4,2025-03-01,33790.88
3812,The Sims™ 4,2025-02-01,34961.70
3813,The Sims™ 4,2025-01-01,31539.74
3814,The Sims™ 4,2024-12-01,27845.23
3815,The Sims™ 4,2024-11-01,27025.81
3816,The Sims™ 4,2024-10-01,25758.04
3817,The Sims™ 4,2024-09-01,27007.87
3818,The Sims™ 4,2024-08-01,31558.79
3819,The Sims™ 4,2024-07-01,32814.51
3820,The Sims™ 4,2024-06-01,29394.04
3821,The Sims™ 4,2024-05-01,28114.40
3822,The Sims™ 4,2024-04-01,28664.25
3823,The Sims™ 4,2024-03-01,28631.92
3824,The Sims™ 4,2024-02-01,28729.52
3825,The Sims™ 4,2024-01-01,32261.00
3826,The Sims™ 4,2023-12-01,29329.96
3827,The Sims™ 4,2023-11-01,25671.58
3828,The Sims™ 4,2023-10-01,24005.83
3829,The Sims™ 4,2023-09-01,23492.70
3830,The Sims™ 4,2023-08-01,26429.90
3831,The Sims™ 4,2023-07-01,29778.92
3832,The Sims™ 4,2023-06-01,26586.25
3833,The Sims™ 4,2023-05-01,25652.99
3834,The Sims™ 4,2023-04-01,28167.36
3835,The Sims™ 4,2023-03-01,28856.09
3836,The Sims™ 4,2023-02-01,29312.93
3837,The Sims™ 4,2023-01-01,31054.42
3838,The Sims™ 4,2022-12-01,28535.21
3839,The Sims™ 4,2022-11-01,30690.72
3840,The Sims™ 4,2022-10-01,28620.91
3841,The Sims™ 4,2022-09-01,12237.13
3842,The Sims™ 4,2022-08-01,16492.21
3843,The Sims™ 4,2022-07-01,17766.75
3844,The Sims™ 4,2022-06-01,14464.18
3845,The Sims™ 4,2022-05-01,13931.22
3846,The Sims™ 4,2022-04-01,12894.96
3847,The Sims™ 4,2022-03-01,13948.22
3848,The Sims™ 4,2022-02-01,17234.71
3849,The Sims™ 4,2022-01-01,16027.58
3850,The Sims™ 4,2021-12-01,12518.54
3851,The Sims™ 4,2021-11-01,9110.92
3852,The Sims™ 4,2021-10-01,9081.05
3853,The Sims™ 4,2021-09-01,7693.27
3854,The Sims™ 4,2021-08-01,10443.65
3855,The Sims™ 4,2021-07-01,13420.21
3856,The Sims™ 4,2021-06-01,8126.51
3857,The Sims™ 4,2021-05-01,7227.19
3858,The Sims™ 4,2021-04-01,10504.32
3859,The Sims™ 4,2021-03-01,6509.93
3860,The Sims™ 4,2021-02-01,9032.28
3861,The Sims™ 4,2021-01-01,11632.53
3862,The Sims™ 4,2020-12-01,9007.46
3863,The Sims™ 4,2020-11-01,6730.67
3864,The Sims™ 4,2020-10-01,2613.04
3865,The Sims™ 4,2020-09-01,4181.93
3866,The Sims™ 4,2020-08-01,1645.10
3867,The Sims™ 4,2020-07-01,2444.79
3868,The Sims™ 4,2020-06-01,2585.63
3869,World of Warships,2026-04-01,21381.04
3870,World of Warships,2026-03-01,18454.03
3871,World of Warships,2026-02-01,18669.62
3872,World of Warships,2026-01-01,24749.23
3873,World of Warships,2025-12-01,26307.23
3874,World of Warships,2025-11-01,13084.89
3875,World of Warships,2025-10-01,23470.39
3876,World of Warships,2025-09-01,17441.35
3877,World of Warships,2025-08-01,14341.67
3878,World of Warships,2025-07-01,8714.17
3879,World of Warships,2025-06-01,7661.00
3880,World of Warships,2025-05-01,9936.47
3881,World of Warships,2025-04-01,6630.23
3882,World of Warships,2025-03-01,6745.20
3883,World of Warships,2025-02-01,6391.12
3884,World of Warships,2025-01-01,7584.18
3885,World of Warships,2024-12-01,8747.15
3886,World of Warships,2024-11-01,6980.86
3887,World of Warships,2024-10-01,6794.66
3888,World of Warships,2024-09-01,7827.49
3889,World of Warships,2024-08-01,6550.39
3890,World of Warships,2024-07-01,6094.84
3891,World of Warships,2024-06-01,7212.93
3892,World of Warships,2024-05-01,8218.64
3893,World of Warships,2024-04-01,6492.34
3894,World of Warships,2024-03-01,6398.97
3895,World of Warships,2024-02-01,7884.70
3896,World of Warships,2024-01-01,7234.39
3897,World of Warships,2023-12-01,8906.94
3898,World of Warships,2023-11-01,5925.55
3899,World of Warships,2023-10-01,6161.12
3900,World of Warships,2023-09-01,6342.08
3901,World of Warships,2023-08-01,7912.15
3902,World of Warships,2023-07-01,8532.40
3903,World of Warships,2023-06-01,6672.15
3904,World of Warships,2023-05-01,6668.35
3905,World of Warships,2023-04-01,6658.69
3906,World of Warships,2023-03-01,6639.46
3907,World of Warships,2023-02-01,6920.75
3908,World of Warships,2023-01-01,7535.23
3909,World of Warships,2022-12-01,7801.89
3910,World of Warships,2022-11-01,10318.69
3911,World of Warships,2022-10-01,6805.51
3912,World of Warships,2022-09-01,7713.96
3913,World of Warships,2022-08-01,7530.36
3914,World of Warships,2022-07-01,7658.69
3915,World of Warships,2022-06-01,8370.23
3916,World of Warships,2022-05-01,7807.43
3917,World of Warships,2022-04-01,7216.97
3918,World of Warships,2022-03-01,6893.18
3919,World of Warships,2022-02-01,7828.43
3920,World of Warships,2022-01-01,8493.52
3921,World of Warships,2021-12-01,7478.34
3922,World of Warships,2021-11-01,7425.77
3923,World of Warships,2021-10-01,7125.62
3924,World of Warships,2021-09-01,7289.85
3925,World of Warships,2021-08-01,7534.35
3926,World of Warships,2021-07-01,6936.28
3927,World of Warships,2021-06-01,7438.77
3928,World of Warships,2021-05-01,7812.48
3929,World of Warships,2021-04-01,6993.11
3930,World of Warships,2021-03-01,7274.21
3931,World of Warships,2021-02-01,11574.22
3932,World of Warships,2021-01-01,8055.00
3933,World of Warships,2020-12-01,7361.13
3934,World of Warships,2020-11-01,7108.52
3935,World of Warships,2020-10-01,7725.14
3936,World of Warships,2020-09-01,8248.75
3937,World of Warships,2020-08-01,9373.22
3938,World of Warships,2020-07-01,9259.68
3939,World of Warships,2020-06-01,8913.76
3940,World of Warships,2020-05-01,9667.88
3941,World of Warships,2020-04-01,10529.03
3942,World of Warships,2020-03-01,10651.79
3943,World of Warships,2020-02-01,10468.21
3944,World of Warships,2020-01-01,7399.93
3945,World of Warships,2019-12-01,6909.15
3946,World of Warships,2019-11-01,5427.41
3947,World of Warships,2019-10-01,4833.57
3948,World of Warships,2019-09-01,4778.24
3949,World of Warships,2019-08-01,4706.65
3950,World of Warships,2019-07-01,4536.04
3951,World of Warships,2019-06-01,4476.23
3952,World of Warships,2019-05-01,4673.17
3953,World of Warships,2019-04-01,4189.56
3954,World of Warships,2019-03-01,4168.37
3955,World of Warships,2019-02-01,4216.15
3956,World of Warships,2019-01-01,4198.51
3957,World of Warships,2018-12-01,3758.60
3958,World of Warships,2018-11-01,3078.13
3959,World of Warships,2018-10-01,3236.10
3960,World of Warships,2018-09-01,3140.58
3961,World of Warships,2018-08-01,3015.58
3962,World of Warships,2018-07-01,2882.25
3963,World of Warships,2018-06-01,2912.77
3964,World of Warships,2018-05-01,2430.78
3965,World of Warships,2018-04-01,2426.93
3966,World of Warships,2018-03-01,2711.44
3967,World of Warships,2018-02-01,3143.82
3968,World of Warships,2018-01-01,3359.75
3969,World of Warships,2017-12-01,3082.65
3970,World of Warships,2017-11-01,1884.01
3971,World of Warships,2017-10-01,1.20
3972,Garry's Mod,2026-04-01,21020.43
3973,Garry's Mod,2026-03-01,20983.58
3974,Garry's Mod,2026-02-01,21888.40
3975,Garry's Mod,2026-01-01,22582.91
3976,Garry's Mod,2025-12-01,19596.01
3977,Garry's Mod,2025-11-01,18495.77
3978,Garry's Mod,2025-10-01,18195.05
3979,Garry's Mod,2025-09-01,17403.44
3980,Garry's Mod,2025-08-01,21049.53
3981,Garry's Mod,2025-07-01,21392.42
3982,Garry's Mod,2025-06-01,20165.41
3983,Garry's Mod,2025-05-01,18718.51
3984,Garry's Mod,2025-04-01,18247.92
3985,Garry's Mod,2025-03-01,18988.46
3986,Garry's Mod,2025-02-01,20434.81
3987,Garry's Mod,2025-01-01,22177.45
3988,Garry's Mod,2024-12-01,19657.81
3989,Garry's Mod,2024-11-01,19298.12
3990,Garry's Mod,2024-10-01,17897.87
3991,Garry's Mod,2024-09-01,18417.11
3992,Garry's Mod,2024-08-01,23125.33
3993,Garry's Mod,2024-07-01,23520.78
3994,Garry's Mod,2024-06-01,21106.12
3995,Garry's Mod,2024-05-01,20075.52
3996,Garry's Mod,2024-04-01,19647.18
3997,Garry's Mod,2024-03-01,21563.21
3998,Garry's Mod,2024-02-01,20326.80
3999,Garry's Mod,2024-01-01,22023.87
4000,Garry's Mod,2023-12-01,19787.65
4001,Garry's Mod,2023-11-01,18960.65
4002,Garry's Mod,2023-10-01,18678.73
4003,Garry's Mod,2023-09-01,18931.08
4004,Garry's Mod,2023-08-01,23970.67
4005,Garry's Mod,2023-07-01,26701.67
4006,Garry's Mod,2023-06-01,24009.06
4007,Garry's Mod,2023-05-01,21574.27
4008,Garry's Mod,2023-04-01,21871.70
4009,Garry's Mod,2023-03-01,21402.10
4010,Garry's Mod,2023-02-01,22895.60
4011,Garry's Mod,2023-01-01,25203.13
4012,Garry's Mod,2022-12-01,23116.96
4013,Garry's Mod,2022-11-01,21942.81
4014,Garry's Mod,2022-10-01,22044.93
4015,Garry's Mod,2022-09-01,22778.14
4016,Garry's Mod,2022-08-01,28859.62
4017,Garry's Mod,2022-07-01,29232.98
4018,Garry's Mod,2022-06-01,26814.53
4019,Garry's Mod,2022-05-01,23003.93
4020,Garry's Mod,2022-04-01,22740.30
4021,Garry's Mod,2022-03-01,22272.69
4022,Garry's Mod,2022-02-01,25213.83
4023,Garry's Mod,2022-01-01,26379.77
4024,Garry's Mod,2021-12-01,22330.28
4025,Garry's Mod,2021-11-01,21959.29
4026,Garry's Mod,2021-10-01,22089.76
4027,Garry's Mod,2021-09-01,21523.45
4028,Garry's Mod,2021-08-01,27399.51
4029,Garry's Mod,2021-07-01,27564.67
4030,Garry's Mod,2021-06-01,25078.23
4031,Garry's Mod,2021-05-01,24382.18
4032,Garry's Mod,2021-04-01,25108.00
4033,Garry's Mod,2021-03-01,25019.71
4034,Garry's Mod,2021-02-01,27741.26
4035,Garry's Mod,2021-01-01,28054.43
4036,Garry's Mod,2020-12-01,24362.55
4037,Garry's Mod,2020-11-01,24014.45
4038,Garry's Mod,2020-10-01,22775.04
4039,Garry's Mod,2020-09-01,22396.92
4040,Garry's Mod,2020-08-01,28184.07
4041,Garry's Mod,2020-07-01,29238.95
4042,Garry's Mod,2020-06-01,29114.99
4043,Garry's Mod,2020-05-01,31974.56
4044,Garry's Mod,2020-04-01,38758.97
4045,Garry's Mod,2020-03-01,32020.84
4046,Garry's Mod,2020-02-01,24805.03
4047,Garry's Mod,2020-01-01,26582.47
4048,Garry's Mod,2019-12-01,24260.67
4049,Garry's Mod,2019-11-01,21533.76
4050,Garry's Mod,2019-10-01,20281.20
4051,Garry's Mod,2019-09-01,21126.43
4052,Garry's Mod,2019-08-01,27440.08
4053,Garry's Mod,2019-07-01,30954.39
4054,Garry's Mod,2019-06-01,29240.97
4055,Garry's Mod,2019-05-01,24490.16
4056,Garry's Mod,2019-04-01,25250.17
4057,Garry's Mod,2019-03-01,25679.06
4058,Garry's Mod,2019-02-01,26411.74
4059,Garry's Mod,2019-01-01,29084.30
4060,Garry's Mod,2018-12-01,25707.03
4061,Garry's Mod,2018-11-01,24460.87
4062,Garry's Mod,2018-10-01,22775.26
4063,Garry's Mod,2018-09-01,22735.23
4064,Garry's Mod,2018-08-01,31232.30
4065,Garry's Mod,2018-07-01,34369.55
4066,Garry's Mod,2018-06-01,30091.80
4067,Garry's Mod,2018-05-01,24846.09
4068,Garry's Mod,2018-04-01,25247.24
4069,Garry's Mod,2018-03-01,26730.24
4070,Garry's Mod,2018-02-01,28612.59
4071,Garry's Mod,2018-01-01,31755.37
4072,Garry's Mod,2017-12-01,28716.43
4073,Garry's Mod,2017-11-01,26034.59
4074,Garry's Mod,2017-10-01,25844.08
4075,Garry's Mod,2017-09-01,26093.66
4076,Garry's Mod,2017-08-01,34217.31
4077,Garry's Mod,2017-07-01,34957.69
4078,Garry's Mod,2017-06-01,32517.43
4079,Garry's Mod,2017-05-01,27900.38
4080,Garry's Mod,2017-04-01,30715.42
4081,Garry's Mod,2017-03-01,28481.79
4082,Garry's Mod,2017-02-01,31924.18
4083,Garry's Mod,2017-01-01,34615.14
4084,Garry's Mod,2016-12-01,31132.16
4085,Garry's Mod,2016-11-01,26867.82
4086,Garry's Mod,2016-10-01,26279.18
4087,Garry's Mod,2016-09-01,26077.93
4088,Garry's Mod,2016-08-01,36244.91
4089,Garry's Mod,2016-07-01,38341.36
4090,Garry's Mod,2016-06-01,34747.04
4091,Garry's Mod,2016-05-01,29271.56
4092,Garry's Mod,2016-04-01,30769.90
4093,Garry's Mod,2016-03-01,30958.20
4094,Garry's Mod,2016-02-01,34290.27
4095,Garry's Mod,2016-01-01,37432.83
4096,Garry's Mod,2015-12-01,32256.64
4097,Garry's Mod,2015-11-01,26362.12
4098,Garry's Mod,2015-10-01,25704.15
4099,Garry's Mod,2015-09-01,25602.28
4100,Garry's Mod,2015-08-01,36006.78
4101,Garry's Mod,2015-07-01,34007.61
4102,Garry's Mod,2015-06-01,31106.29
4103,Garry's Mod,2015-05-01,27762.35
4104,Garry's Mod,2015-04-01,29433.28
4105,Garry's Mod,2015-03-01,30297.82
4106,Garry's Mod,2015-02-01,34120.43
4107,Garry's Mod,2015-01-01,36142.60
4108,Garry's Mod,2014-12-01,32034.15
4109,Garry's Mod,2014-11-01,26910.72
4110,Garry's Mod,2014-10-01,26056.85
4111,Garry's Mod,2014-09-01,26252.00
4112,Garry's Mod,2014-08-01,34337.56
4113,Garry's Mod,2014-07-01,35001.30
4114,Garry's Mod,2014-06-01,31239.04
4115,Garry's Mod,2014-05-01,24557.88
4116,Garry's Mod,2014-04-01,25563.90
4117,Garry's Mod,2014-03-01,23922.38
4118,Garry's Mod,2014-02-01,25494.38
4119,Garry's Mod,2014-01-01,28318.70
4120,Garry's Mod,2013-12-01,23649.98
4121,Garry's Mod,2013-11-01,18148.90
4122,Garry's Mod,2013-10-01,16791.65
4123,Garry's Mod,2013-09-01,20672.02
4124,Garry's Mod,2013-08-01,20829.67
4125,Garry's Mod,2013-07-01,19277.37
4126,Garry's Mod,2013-06-01,13800.82
4127,Garry's Mod,2013-05-01,12034.45
4128,Garry's Mod,2013-04-01,13753.29
4129,Garry's Mod,2013-03-01,14262.18
4130,Garry's Mod,2013-02-01,14254.57
4131,Garry's Mod,2013-01-01,13643.51
4132,Garry's Mod,2012-12-01,10729.83
4133,Garry's Mod,2012-11-01,8272.51
4134,Garry's Mod,2012-10-01,5579.99
4135,Garry's Mod,2012-09-01,4529.08
4136,Garry's Mod,2012-08-01,6867.33
4137,Garry's Mod,2012-07-01,7965.94
4138,Palworld,2026-04-01,23374.93
4139,Palworld,2026-03-01,29213.51
4140,Palworld,2026-02-01,34624.63
4141,Palworld,2026-01-01,43391.78
4142,Palworld,2025-12-01,35921.22
4143,Palworld,2025-11-01,29710.69
4144,Palworld,2025-10-01,27563.78
4145,Palworld,2025-09-01,24290.38
4146,Palworld,2025-08-01,32058.53
4147,Palworld,2025-07-01,50987.31
4148,Palworld,2025-06-01,30666.23
4149,Palworld,2025-05-01,22015.77
4150,Palworld,2025-04-01,24443.08
4151,Palworld,2025-03-01,33419.82
4152,Palworld,2025-02-01,52080.77
4153,Palworld,2025-01-01,97429.31
4154,Palworld,2024-12-01,54911.26
4155,Palworld,2024-11-01,15395.77
4156,Palworld,2024-10-01,16112.39
4157,Palworld,2024-09-01,18615.44
4158,Palworld,2024-08-01,26179.92
4159,Palworld,2024-07-01,53788.34
4160,Palworld,2024-06-01,26105.01
4161,Palworld,2024-05-01,20201.66
4162,Palworld,2024-04-01,44982.46
4163,Palworld,2024-03-01,83497.48
4164,Palworld,2024-02-01,440261.96
4165,Palworld,2024-01-01,1146059.88
4166,Valheim,2026-04-01,18277.34
4167,Valheim,2026-03-01,21096.39
4168,Valheim,2026-02-01,22465.83
4169,Valheim,2026-01-01,22867.51
4170,Valheim,2025-12-01,17998.89
4171,Valheim,2025-11-01,19818.99
4172,Valheim,2025-10-01,21922.19
4173,Valheim,2025-09-01,22432.42
4174,Valheim,2025-08-01,15722.56
4175,Valheim,2025-07-01,14532.54
4176,Valheim,2025-06-01,15011.75
4177,Valheim,2025-05-01,18255.72
4178,Valheim,2025-04-01,21900.78
4179,Valheim,2025-03-01,23226.64
4180,Valheim,2025-02-01,24535.96
4181,Valheim,2025-01-01,24383.02
4182,Valheim,2024-12-01,22284.17
4183,Valheim,2024-11-01,23257.59
4184,Valheim,2024-10-01,17420.70
4185,Valheim,2024-09-01,16015.18
4186,Valheim,2024-08-01,17450.58
4187,Valheim,2024-07-01,21785.44
4188,Valheim,2024-06-01,30108.21
4189,Valheim,2024-05-01,32663.00
4190,Valheim,2024-04-01,16112.02
4191,Valheim,2024-03-01,17878.08
4192,Valheim,2024-02-01,18553.29
4193,Valheim,2024-01-01,26948.56
4194,Valheim,2023-12-01,23875.85
4195,Valheim,2023-11-01,19892.04
4196,Valheim,2023-10-01,18009.26
4197,Valheim,2023-09-01,17605.48
4198,Valheim,2023-08-01,15452.03
4199,Valheim,2023-07-01,18597.77
4200,Valheim,2023-06-01,14946.11
4201,Valheim,2023-05-01,19396.48
4202,Valheim,2023-04-01,25521.14
4203,Valheim,2023-03-01,27022.24
4204,Valheim,2023-02-01,34049.62
4205,Valheim,2023-01-01,51222.59
4206,Valheim,2022-12-01,56375.06
4207,Valheim,2022-11-01,17876.99
4208,Valheim,2022-10-01,12696.01
4209,Valheim,2022-09-01,12757.63
4210,Valheim,2022-08-01,13284.17
4211,Valheim,2022-07-01,15545.47
4212,Valheim,2022-06-01,14848.18
4213,Valheim,2022-05-01,18677.60
4214,Valheim,2022-04-01,18426.55
4215,Valheim,2022-03-01,20961.90
4216,Valheim,2022-02-01,25508.92
4217,Valheim,2022-01-01,30060.57
4218,Valheim,2021-12-01,21251.07
4219,Valheim,2021-11-01,17548.27
4220,Valheim,2021-10-01,25589.39
4221,Valheim,2021-09-01,32988.16
4222,Valheim,2021-08-01,17325.91
4223,Valheim,2021-07-01,18486.03
4224,Valheim,2021-06-01,20198.47
4225,Valheim,2021-05-01,34890.17
4226,Valheim,2021-04-01,69367.02
4227,Valheim,2021-03-01,178435.44
4228,Valheim,2021-02-01,210302.24
4229,BeamNG.drive,2026-04-01,19526.97
4230,BeamNG.drive,2026-03-01,19400.94
4231,BeamNG.drive,2026-02-01,20641.08
4232,BeamNG.drive,2026-01-01,21397.71
4233,BeamNG.drive,2025-12-01,20750.68
4234,BeamNG.drive,2025-11-01,17391.18
4235,BeamNG.drive,2025-10-01,16696.01
4236,BeamNG.drive,2025-09-01,17580.31
4237,BeamNG.drive,2025-08-01,17348.35
4238,BeamNG.drive,2025-07-01,17024.13
4239,BeamNG.drive,2025-06-01,16978.09
4240,BeamNG.drive,2025-05-01,15834.87
4241,BeamNG.drive,2025-04-01,16386.89
4242,BeamNG.drive,2025-03-01,15728.03
4243,BeamNG.drive,2025-02-01,16332.99
4244,BeamNG.drive,2025-01-01,16449.13
4245,BeamNG.drive,2024-12-01,16424.59
4246,BeamNG.drive,2024-11-01,14333.87
4247,BeamNG.drive,2024-10-01,14588.39
4248,BeamNG.drive,2024-09-01,14518.85
4249,BeamNG.drive,2024-08-01,13059.63
4250,BeamNG.drive,2024-07-01,12982.77
4251,BeamNG.drive,2024-06-01,13185.90
4252,BeamNG.drive,2024-05-01,13237.77
4253,BeamNG.drive,2024-04-01,13300.35
4254,BeamNG.drive,2024-03-01,12914.85
4255,BeamNG.drive,2024-02-01,12272.22
4256,BeamNG.drive,2024-01-01,13056.66
4257,BeamNG.drive,2023-12-01,13282.62
4258,BeamNG.drive,2023-11-01,10580.78
4259,BeamNG.drive,2023-10-01,11208.60
4260,BeamNG.drive,2023-09-01,10997.19
4261,BeamNG.drive,2023-08-01,10561.70
4262,BeamNG.drive,2023-07-01,11152.49
4263,BeamNG.drive,2023-06-01,9625.76
4264,BeamNG.drive,2023-05-01,9210.77
4265,BeamNG.drive,2023-04-01,9946.78
4266,BeamNG.drive,2023-03-01,9382.07
4267,BeamNG.drive,2023-02-01,9388.59
4268,BeamNG.drive,2023-01-01,10112.97
4269,BeamNG.drive,2022-12-01,10806.62
4270,BeamNG.drive,2022-11-01,7886.19
4271,BeamNG.drive,2022-10-01,7679.27
4272,BeamNG.drive,2022-09-01,7716.14
4273,BeamNG.drive,2022-08-01,7155.62
4274,BeamNG.drive,2022-07-01,7201.55
4275,BeamNG.drive,2022-06-01,7625.63
4276,BeamNG.drive,2022-05-01,6245.32
4277,BeamNG.drive,2022-04-01,6111.36
4278,BeamNG.drive,2022-03-01,6023.33
4279,BeamNG.drive,2022-02-01,6590.70
4280,BeamNG.drive,2022-01-01,7194.49
4281,BeamNG.drive,2021-12-01,7315.97
4282,BeamNG.drive,2021-11-01,6008.64
4283,BeamNG.drive,2021-10-01,6709.75
4284,BeamNG.drive,2021-09-01,6295.67
4285,BeamNG.drive,2021-08-01,6169.77
4286,BeamNG.drive,2021-07-01,6803.95
4287,BeamNG.drive,2021-06-01,5694.79
4288,BeamNG.drive,2021-05-01,5382.02
4289,BeamNG.drive,2021-04-01,6015.05
4290,BeamNG.drive,2021-03-01,5314.62
4291,BeamNG.drive,2021-02-01,5275.54
4292,BeamNG.drive,2021-01-01,5370.45
4293,BeamNG.drive,2020-12-01,4921.57
4294,BeamNG.drive,2020-11-01,4072.65
4295,BeamNG.drive,2020-10-01,4090.35
4296,BeamNG.drive,2020-09-01,3621.60
4297,BeamNG.drive,2020-08-01,3794.60
4298,BeamNG.drive,2020-07-01,3391.90
4299,BeamNG.drive,2020-06-01,3120.83
4300,BeamNG.drive,2020-05-01,3288.89
4301,BeamNG.drive,2020-04-01,3961.44
4302,BeamNG.drive,2020-03-01,3126.53
4303,BeamNG.drive,2020-02-01,2882.81
4304,BeamNG.drive,2020-01-01,2923.81
4305,BeamNG.drive,2019-12-01,3041.67
4306,BeamNG.drive,2019-11-01,2365.02
4307,BeamNG.drive,2019-10-01,2225.64
4308,BeamNG.drive,2019-09-01,2325.14
4309,BeamNG.drive,2019-08-01,2432.88
4310,BeamNG.drive,2019-07-01,1871.76
4311,BeamNG.drive,2019-06-01,1935.97
4312,BeamNG.drive,2019-05-01,2000.80
4313,BeamNG.drive,2019-04-01,1745.41
4314,BeamNG.drive,2019-03-01,1822.36
4315,BeamNG.drive,2019-02-01,1818.73
4316,BeamNG.drive,2019-01-01,1908.21
4317,BeamNG.drive,2018-12-01,1935.57
4318,BeamNG.drive,2018-11-01,1644.95
4319,BeamNG.drive,2018-10-01,1615.96
4320,BeamNG.drive,2018-09-01,1720.20
4321,BeamNG.drive,2018-08-01,1776.17
4322,BeamNG.drive,2018-07-01,1871.28
4323,BeamNG.drive,2018-06-01,1603.01
4324,BeamNG.drive,2018-05-01,1490.85
4325,BeamNG.drive,2018-04-01,1728.59
4326,BeamNG.drive,2018-03-01,1527.10
4327,BeamNG.drive,2018-02-01,1575.75
4328,BeamNG.drive,2018-01-01,1555.02
