,Game,Date,Month_Since_Release,Avg_Players,Log_Players
3452,Mount & Blade II: Bannerlord,2021-09-01,19,11981.34,9.39110571850283
3453,Mount & Blade II: Bannerlord,2021-08-01,18,13729.1,9.527272946722778
3454,Mount & Blade II: Bannerlord,2021-07-01,17,13476.29,9.508687124033692
3455,Mount & Blade II: Bannerlord,2021-06-01,16,11263.87,9.329355537138042
3456,Mount & Blade II: Bannerlord,2021-05-01,15,13243.51,9.491262900096864
3457,Mount & Blade II: Bannerlord,2021-04-01,14,13974.02,9.544955170340797
3458,Mount & Blade II: Bannerlord,2021-03-01,13,13398.5,9.502898039374713
3459,Mount & Blade II: Bannerlord,2021-02-01,12,12331.63,9.419922785312341
3460,Mount & Blade II: Bannerlord,2021-01-01,11,13377.37,9.501319752328486
3461,Mount & Blade II: Bannerlord,2020-12-01,10,9834.1,9.193611216722298
3462,Mount & Blade II: Bannerlord,2020-11-01,9,9801.8,9.190321321262145
3463,Mount & Blade II: Bannerlord,2020-10-01,8,10878.09,9.294505953528382
3464,Mount & Blade II: Bannerlord,2020-09-01,7,11078.31,9.312744421592026
3465,Mount & Blade II: Bannerlord,2020-08-01,6,11701.85,9.367502227944371
3466,Mount & Blade II: Bannerlord,2020-07-01,5,11979.4,9.390943786942767
3467,Mount & Blade II: Bannerlord,2020-06-01,4,14921.1,9.61053159758164
3468,Mount & Blade II: Bannerlord,2020-05-01,3,31529.86,10.35869031231358
3469,Mount & Blade II: Bannerlord,2020-04-01,2,113492.99,11.639496351881698
3470,Mount & Blade II: Bannerlord,2016-10-01,1,0.25,-1.3862943611198906
3471,Monster Hunter: World,2026-04-01,93,15366.4,9.63993858658688
3472,Monster Hunter: World,2026-03-01,92,10130.95,9.223350373694544
3473,Monster Hunter: World,2026-02-01,91,10409.75,9.250498145950804
3474,Monster Hunter: World,2026-01-01,90,12702.17,9.449528123992458
3475,Monster Hunter: World,2025-12-01,89,12416.52,9.426783122989296
3476,Monster Hunter: World,2025-11-01,88,11950.91,9.38856270508796
3477,Monster Hunter: World,2025-10-01,87,10289.54,9.238883124233135
3478,Monster Hunter: World,2025-09-01,86,8880.86,9.09165367814371
3479,Monster Hunter: World,2025-08-01,85,10601.13,9.268715878191966
3480,Monster Hunter: World,2025-07-01,84,11059.67,9.31106043737983
3481,Monster Hunter: World,2025-06-01,83,12472.84,9.431308759335584
3482,Monster Hunter: World,2025-05-01,82,14187.45,9.560113049988473
3483,Monster Hunter: World,2025-04-01,81,14855.32,9.606113329233187
3484,Monster Hunter: World,2025-03-01,80,23005.59,10.043492508859266
3485,Monster Hunter: World,2025-02-01,79,31160.87,10.3469184200057
3486,Monster Hunter: World,2025-01-01,78,26060.49,10.168175653264921
3487,Monster Hunter: World,2024-12-01,77,31158.65,10.346847174270787
3488,Monster Hunter: World,2024-11-01,76,43445.83,10.679270153705845
3489,Monster Hunter: World,2024-10-01,75,37127.82,10.522121832816177
3490,Monster Hunter: World,2024-09-01,74,31109.49,10.345268196314686
3491,Monster Hunter: World,2024-08-01,73,30985.03,10.341259463606164
3492,Monster Hunter: World,2024-07-01,72,29325.32,10.286206585653103
3493,Monster Hunter: World,2024-06-01,71,43571.75,10.682164283556206
3494,Monster Hunter: World,2024-05-01,70,33494.48,10.41913592811668
3495,Monster Hunter: World,2024-04-01,69,43569.09,10.682103232962687
3496,Monster Hunter: World,2024-03-01,68,50412.1,10.8279865046101
3497,Monster Hunter: World,2024-02-01,67,45001.94,10.714460878934311
3498,Monster Hunter: World,2024-01-01,66,76512.76,11.24521280329111
3499,Monster Hunter: World,2023-12-01,65,45019.26,10.714845677186583
3500,Monster Hunter: World,2023-11-01,64,21674.9,9.98391018802795
3501,Monster Hunter: World,2023-10-01,63,18958.76,9.850021372826403
3502,Monster Hunter: World,2023-09-01,62,14839.7,9.605061300883609
3503,Monster Hunter: World,2023-08-01,61,13365.17,9.500407348282621
3504,Monster Hunter: World,2023-07-01,60,15212.98,9.629904289797176
3505,Monster Hunter: World,2023-06-01,59,14544.16,9.584944817456858
3506,Monster Hunter: World,2023-05-01,58,14445.23,9.578119535238095
3507,Monster Hunter: World,2023-04-01,57,18085.57,9.80286966172198
3508,Monster Hunter: World,2023-03-01,56,20818.66,9.943604978906528
3509,Monster Hunter: World,2023-02-01,55,15355.16,9.639206852879248
3510,Monster Hunter: World,2023-01-01,54,15569.28,9.653055020984247
3511,Monster Hunter: World,2022-12-01,53,11914.73,9.38553072876413
3512,Monster Hunter: World,2022-11-01,52,11274.42,9.330291721806049
3513,Monster Hunter: World,2022-10-01,51,10710.97,9.279023728901777
3514,Monster Hunter: World,2022-09-01,50,11315.78,9.333953490733707
3515,Monster Hunter: World,2022-08-01,49,14561.84,9.586159687392577
3516,Monster Hunter: World,2022-07-01,48,15970.97,9.678527978249937
3517,Monster Hunter: World,2022-06-01,47,15366.97,9.639975679818118
3518,Monster Hunter: World,2022-05-01,46,15724.61,9.662982279989224
3519,Monster Hunter: World,2022-04-01,45,13276.84,9.493776442908173
3520,Monster Hunter: World,2022-03-01,44,12525.9,9.435553779658951
3521,Monster Hunter: World,2022-02-01,43,13374.26,9.501087243130803
3522,Monster Hunter: World,2022-01-01,42,16996.71,9.740775074897355
3523,Monster Hunter: World,2021-12-01,41,14083.76,9.552777639516288
3524,Monster Hunter: World,2021-11-01,40,13001.21,9.472797709035362
3525,Monster Hunter: World,2021-10-01,39,15060.16,9.619808125467435
3526,Monster Hunter: World,2021-09-01,38,15486.47,9.64772201847966
3527,Monster Hunter: World,2021-08-01,37,19024.02,9.853457670233627
3528,Monster Hunter: World,2021-07-01,36,18311.32,9.815274726823212
3529,Monster Hunter: World,2021-06-01,35,16888.26,9.73437398495678
3530,Monster Hunter: World,2021-05-01,34,19874.28,9.897181712451246
3531,Monster Hunter: World,2021-04-01,33,23259.92,10.054486986685829
3532,Monster Hunter: World,2021-03-01,32,20324.15,9.919565113123308
3533,Monster Hunter: World,2021-02-01,31,23905.37,10.081858398873909
3534,Monster Hunter: World,2021-01-01,30,30795.24,10.335115411563741
3535,Monster Hunter: World,2020-12-01,29,25810.45,10.158534727663344
3536,Monster Hunter: World,2020-11-01,28,24913.25,10.123155069436683
3537,Monster Hunter: World,2020-10-01,27,47069.19,10.759373925834119
3538,Monster Hunter: World,2020-09-01,26,28377.83,10.253363485493251
3539,Monster Hunter: World,2020-08-01,25,33785.62,10.427790547157244
3540,Monster Hunter: World,2020-07-01,24,48079.8,10.780617409466661
3541,Monster Hunter: World,2020-06-01,23,24145.61,10.091857862018331
3542,Monster Hunter: World,2020-05-01,22,43703.71,10.685188274505304
3543,Monster Hunter: World,2020-04-01,21,64197.78,11.069723909640917
3544,Monster Hunter: World,2020-03-01,20,78026.05,11.26479802427368
3545,Monster Hunter: World,2020-02-01,19,106811.93,11.578824903389641
3546,Monster Hunter: World,2020-01-01,18,113236.24,11.637231534859671
3547,Monster Hunter: World,2019-12-01,17,30498.98,10.325448519413335
3548,Monster Hunter: World,2019-11-01,16,22666.75,10.028654371953964
3549,Monster Hunter: World,2019-10-01,15,30940.29,10.339814497063092
3550,Monster Hunter: World,2019-09-01,14,37898.62,10.5426699787981
3551,Monster Hunter: World,2019-08-01,13,35779.93,10.485142400660573
3552,Monster Hunter: World,2019-07-01,12,38048.77,10.546624036880349
3553,Monster Hunter: World,2019-06-01,11,22671.25,10.028852880931632
3554,Monster Hunter: World,2019-05-01,10,24706.77,10.114832574129348
3555,Monster Hunter: World,2019-04-01,9,19642.64,9.885457992426893
3556,Monster Hunter: World,2019-03-01,8,16683.53,9.722177284217565
3557,Monster Hunter: World,2019-02-01,7,30445.04,10.32367836988645
3558,Monster Hunter: World,2019-01-01,6,42307.88,10.652728636100912
3559,Monster Hunter: World,2018-12-01,5,37970.69,10.544569825301979
3560,Monster Hunter: World,2018-11-01,4,34336.66,10.443968867053703
3561,Monster Hunter: World,2018-10-01,3,41395.45,10.630926250391944
3562,Monster Hunter: World,2018-09-01,2,88575.17,11.39160684900928
3563,Monster Hunter: World,2018-08-01,1,188291.24,12.145745192054854
3564,Rocket League®,2026-04-01,131,18850.12,9.844274558903638
3565,Rocket League®,2026-03-01,130,21043.81,9.954361734108172
3566,Rocket League®,2026-02-01,129,20772.27,9.94137420314663
3567,Rocket League®,2026-01-01,128,18425.13,9.821470772663583
3568,Rocket League®,2025-12-01,127,16110.41,9.68722092587821
3569,Rocket League®,2025-11-01,126,14397.89,9.57483694705007
3570,Rocket League®,2025-10-01,125,14660.05,9.592881386076026
3571,Rocket League®,2025-09-01,124,15650.95,9.658286897001354
3572,Rocket League®,2025-08-01,123,15099.83,9.622438764461496
3573,Rocket League®,2025-07-01,122,15456.94,9.645813372408355
3574,Rocket League®,2025-06-01,121,16344.1,9.701622254931996
3575,Rocket League®,2025-05-01,120,17119.06,9.747947741646257
3576,Rocket League®,2025-04-01,119,17020.99,9.742202567298254
3577,Rocket League®,2025-03-01,118,17922.43,9.79380828001428
3578,Rocket League®,2025-02-01,117,18747.82,9.838832757972398
3579,Rocket League®,2025-01-01,116,18604.41,9.831153928372489
3580,Rocket League®,2024-12-01,115,17523.19,9.771280425541834
3581,Rocket League®,2024-11-01,114,17084.47,9.74592514270445
3582,Rocket League®,2024-10-01,113,17811.31,9.787588927761774
3583,Rocket League®,2024-09-01,112,18505.88,9.82584379840451
3584,Rocket League®,2024-08-01,111,17180.31,9.751519239612936
3585,Rocket League®,2024-07-01,110,16809.78,9.729716138869072
3586,Rocket League®,2024-06-01,109,17896.26,9.79234703145066
3587,Rocket League®,2024-05-01,108,18307.3,9.815055166391051
3588,Rocket League®,2024-04-01,107,19473.36,9.876802656666728
3589,Rocket League®,2024-03-01,106,20530.95,9.929688782688121
3590,Rocket League®,2024-02-01,105,19964.2,9.901695948571778
3591,Rocket League®,2024-01-01,104,19195.9,9.862451993545939
3592,Rocket League®,2023-12-01,103,19283.97,9.867029459830464
3593,Rocket League®,2023-11-01,102,19625.1,9.884564638179029
3594,Rocket League®,2023-10-01,101,21009.69,9.952739038851563
3595,Rocket League®,2023-09-01,100,23152.57,10.049861068471449
3596,Rocket League®,2023-08-01,99,23378.54,10.059573786540692
3597,Rocket League®,2023-07-01,98,23101.98,10.04767360712234
3598,Rocket League®,2023-06-01,97,23423.83,10.06150915922104
3599,Rocket League®,2023-05-01,96,23466.48,10.063328298900933
3600,Rocket League®,2023-04-01,95,24185.43,10.093505664714492
3601,Rocket League®,2023-03-01,94,26156.46,10.171851475313492
3602,Rocket League®,2023-02-01,93,26045.28,10.167591840745425
3603,Rocket League®,2023-01-01,92,26750.58,10.194311434332088
3604,Rocket League®,2022-12-01,91,25661.08,10.152730726138165
3605,Rocket League®,2022-11-01,90,22399.72,10.016803737765006
3606,Rocket League®,2022-10-01,89,23062.29,10.04595409505037
3607,Rocket League®,2022-09-01,88,25067.35,10.129321481536556
3608,Rocket League®,2022-08-01,87,23287.66,10.055678885524996
3609,Rocket League®,2022-07-01,86,24349.62,10.100271522639478
3610,Rocket League®,2022-06-01,85,24991.0,10.126271039034782
3611,Rocket League®,2022-05-01,84,24702.0,10.11463949099796
3612,Rocket League®,2022-04-01,83,26090.22,10.16931581044478
3613,Rocket League®,2022-03-01,82,25938.95,10.163500979024963
3614,Rocket League®,2022-02-01,81,27560.39,10.224134875970867
3615,Rocket League®,2022-01-01,80,30659.17,10.330687080956963
3616,Rocket League®,2021-12-01,79,30590.24,10.328436282815382
3617,Rocket League®,2021-11-01,78,32455.03,10.387610717823943
3618,Rocket League®,2021-10-01,77,32073.88,10.375797270713623
3619,Rocket League®,2021-09-01,76,33150.16,10.408802822148363
3620,Rocket League®,2021-08-01,75,36723.7,10.511177602185457
3621,Rocket League®,2021-07-01,74,36164.4,10.49583048851946
3622,Rocket League®,2021-06-01,73,39573.4,10.585912454367797
3623,Rocket League®,2021-05-01,72,45315.47,10.721403754276649
3624,Rocket League®,2021-04-01,71,53606.67,10.889428779615349
3625,Rocket League®,2021-03-01,70,50493.82,10.829606231537245
3626,Rocket League®,2021-02-01,69,53723.01,10.891596680340749
3627,Rocket League®,2021-01-01,68,59449.16,10.9928767724985
3628,Rocket League®,2020-12-01,67,65765.07,11.093844125298268
3629,Rocket League®,2020-11-01,66,67550.39,11.120629116872788
3630,Rocket League®,2020-10-01,65,72355.61,11.189348268790967
3631,Rocket League®,2020-09-01,64,53108.19,10.880086432624818
3632,Rocket League®,2020-08-01,63,41201.98,10.626241592435283
3633,Rocket League®,2020-07-01,62,41893.27,10.642880472484311
3634,Rocket League®,2020-06-01,61,41136.6,10.624653515163594
3635,Rocket League®,2020-05-01,60,45615.55,10.728003946144131
3636,Rocket League®,2020-04-01,59,54133.15,10.899202031336364
3637,Rocket League®,2020-03-01,58,48445.13,10.788187096270969
3638,Rocket League®,2020-02-01,57,40592.15,10.611329977141656
3639,Rocket League®,2020-01-01,56,41923.12,10.643592743706252
3640,Rocket League®,2019-12-01,55,39973.71,10.595977267012607
3641,Rocket League®,2019-11-01,54,32519.97,10.389609641152097
3642,Rocket League®,2019-10-01,53,33048.79,10.405740233414468
3643,Rocket League®,2019-09-01,52,30338.37,10.32016852700315
3644,Rocket League®,2019-08-01,51,31006.72,10.341959234168701
3645,Rocket League®,2019-07-01,50,34768.81,10.456475999509692
3646,Rocket League®,2019-06-01,49,35466.57,10.476345841653947
3647,Rocket League®,2019-05-01,48,34608.96,10.451867887059155
3648,Rocket League®,2019-04-01,47,32594.36,10.391894546252542
3649,Rocket League®,2019-03-01,46,31435.93,10.355706785237182
3650,Rocket League®,2019-02-01,45,31841.03,10.368510988681324
3651,Rocket League®,2019-01-01,44,34320.88,10.443509194298814
3652,Rocket League®,2018-12-01,43,35315.53,10.472078089517467
3653,Rocket League®,2018-11-01,42,32858.99,10.399980654661185
3654,Rocket League®,2018-10-01,41,34714.24,10.454905256394078
3655,Rocket League®,2018-09-01,40,35890.2,10.488219556709018
3656,Rocket League®,2018-08-01,39,30807.02,10.335497865069296
3657,Rocket League®,2018-07-01,38,36623.52,10.508445935946567
3658,Rocket League®,2018-06-01,37,32067.31,10.375592410154503
3659,Rocket League®,2018-05-01,36,27809.87,10.233146272639594
3660,Rocket League®,2018-04-01,35,30214.75,10.316085494725353
3661,Rocket League®,2018-03-01,34,31200.08,10.348175937896851
3662,Rocket League®,2018-02-01,33,32428.13,10.386781534980775
3663,Rocket League®,2018-01-01,32,32583.13,10.391549948750823
3664,Rocket League®,2017-12-01,31,35983.93,10.490827728888178
3665,Rocket League®,2017-11-01,30,30787.97,10.334879308248121
3666,Rocket League®,2017-10-01,29,36249.81,10.498189418889774
3667,Rocket League®,2017-09-01,28,31315.43,10.351866226303846
3668,Rocket League®,2017-08-01,27,30287.68,10.318496308152932
3669,Rocket League®,2017-07-01,26,35005.62,10.46326389900991
3670,Rocket League®,2017-06-01,25,32661.75,10.39395994745272
3671,Rocket League®,2017-05-01,24,33273.94,10.41252978700835
3672,Rocket League®,2017-04-01,23,34683.2,10.454010698840658
3673,Rocket League®,2017-03-01,22,33763.69,10.427141243684847
3674,Rocket League®,2017-02-01,21,33265.25,10.412268587554331
3675,Rocket League®,2017-01-01,20,35232.83,10.469733597373892
3676,Rocket League®,2016-12-01,19,35187.88,10.468456984113255
3677,Rocket League®,2016-11-01,18,29231.05,10.28298677945806
3678,Rocket League®,2016-10-01,17,31774.27,10.366412121757556
3679,Rocket League®,2016-09-01,16,32689.19,10.394799721191632
3680,Rocket League®,2016-08-01,15,27556.29,10.223986100681515
3681,Rocket League®,2016-07-01,14,29447.91,10.290378218819468
3682,Rocket League®,2016-06-01,13,26120.83,10.170488359302047
3683,Rocket League®,2016-05-01,12,25541.31,10.148052420361974
3684,Rocket League®,2016-04-01,11,29199.3,10.281900015366286
3685,Rocket League®,2016-03-01,10,24542.79,10.108173403734005
3686,Rocket League®,2016-02-01,9,25698.97,10.154206192259162
3687,Rocket League®,2016-01-01,8,24187.59,10.093594970695447
3688,Rocket League®,2015-12-01,7,20397.42,9.923163701245993
3689,Rocket League®,2015-11-01,6,16276.41,9.697472099268793
3690,Rocket League®,2015-10-01,5,16709.27,9.723718934219841
3691,Rocket League®,2015-09-01,4,17439.88,9.766514816705353
3692,Rocket League®,2015-08-01,3,19144.34,9.859762389564223
3693,Rocket League®,2015-07-01,2,10789.62,9.286339839837765
3694,Rocket League®,2015-06-01,1,1.92,0.6523251860396901
3695,Hunt: Showdown 1896,2026-04-01,103,17260.83,9.756195051546115
3696,Hunt: Showdown 1896,2026-03-01,102,16743.07,9.725739720299503
3697,Hunt: Showdown 1896,2026-02-01,101,15787.36,9.66696489884429
3698,Hunt: Showdown 1896,2026-01-01,100,16990.69,9.740420825966106
3699,Hunt: Showdown 1896,2025-12-01,99,16211.44,9.693472444837264
3700,Hunt: Showdown 1896,2025-11-01,98,14216.61,9.562166278311768
3701,Hunt: Showdown 1896,2025-10-01,97,15743.6,9.66418921246522
3702,Hunt: Showdown 1896,2025-09-01,96,12306.18,9.417856854204675
3703,Hunt: Showdown 1896,2025-08-01,95,12833.65,9.45982590662801
3704,Hunt: Showdown 1896,2025-07-01,94,13622.57,9.519483255001585
3705,Hunt: Showdown 1896,2025-06-01,93,12467.92,9.430914224440592
3706,Hunt: Showdown 1896,2025-05-01,92,10278.54,9.237813505576582
3707,Hunt: Showdown 1896,2025-04-01,91,13772.57,9.530434211926078
3708,Hunt: Showdown 1896,2025-03-01,90,11878.76,9.38250721036459
3709,Hunt: Showdown 1896,2025-02-01,89,12411.76,9.426399689254996
3710,Hunt: Showdown 1896,2025-01-01,88,15081.26,9.621208192448133
3711,Hunt: Showdown 1896,2024-12-01,87,14692.83,9.595114898673573
3712,Hunt: Showdown 1896,2024-11-01,86,12439.28,9.42861448680468
3713,Hunt: Showdown 1896,2024-10-01,85,13788.64,9.531600343733867
3714,Hunt: Showdown 1896,2024-09-01,84,14776.05,9.600762905739078
3715,Hunt: Showdown 1896,2024-08-01,83,19541.33,9.880286988787075
3716,Hunt: Showdown 1896,2024-07-01,82,12734.48,9.452068554228108
3717,Hunt: Showdown 1896,2024-06-01,81,12747.79,9.45311320222928
3718,Hunt: Showdown 1896,2024-05-01,80,12706.15,9.44984140720304
3719,Hunt: Showdown 1896,2024-04-01,79,15562.39,9.652612384908991
3720,Hunt: Showdown 1896,2024-03-01,78,19535.19,9.879972733574455
3721,Hunt: Showdown 1896,2024-02-01,77,14263.35,9.565448589239383
3722,Hunt: Showdown 1896,2024-01-01,76,18002.02,9.798239252804082
3723,Hunt: Showdown 1896,2023-12-01,75,19556.4,9.881057877569944
3724,Hunt: Showdown 1896,2023-11-01,74,16732.1,9.725084309116069
3725,Hunt: Showdown 1896,2023-10-01,73,20157.17,9.911315335347407
3726,Hunt: Showdown 1896,2023-09-01,72,11377.59,9.339400910208884
3727,Hunt: Showdown 1896,2023-08-01,71,15384.33,9.641104737896583
3728,Hunt: Showdown 1896,2023-07-01,70,23526.31,10.065874648344224
3729,Hunt: Showdown 1896,2023-06-01,69,16079.08,9.68527432716583
3730,Hunt: Showdown 1896,2023-05-01,68,17646.09,9.778269508075061
3731,Hunt: Showdown 1896,2023-04-01,67,18902.74,9.847062164085058
3732,Hunt: Showdown 1896,2023-03-01,66,16156.94,9.690104957709249
3733,Hunt: Showdown 1896,2023-02-01,65,14291.44,9.56741603561605
3734,Hunt: Showdown 1896,2023-01-01,64,17933.41,9.794420732565564
3735,Hunt: Showdown 1896,2022-12-01,63,16946.73,9.737830173843088
3736,Hunt: Showdown 1896,2022-11-01,62,13325.87,9.497462537709447
3737,Hunt: Showdown 1896,2022-10-01,61,14840.36,9.60510577518724
3738,Hunt: Showdown 1896,2022-09-01,60,14536.8,9.584438644334847
3739,Hunt: Showdown 1896,2022-08-01,59,17302.44,9.758602811003026
3740,Hunt: Showdown 1896,2022-07-01,58,12903.91,9.465285645199197
3741,Hunt: Showdown 1896,2022-06-01,57,10935.75,9.299792517864505
3742,Hunt: Showdown 1896,2022-05-01,56,12686.3,9.448277950030263
3743,Hunt: Showdown 1896,2022-04-01,55,15427.34,9.643896539050857
3744,Hunt: Showdown 1896,2022-03-01,54,12864.37,9.462216753442927
3745,Hunt: Showdown 1896,2022-02-01,53,12756.16,9.453769571168248
3746,Hunt: Showdown 1896,2022-01-01,52,14143.18,9.556987808083681
3747,Hunt: Showdown 1896,2021-12-01,51,15375.53,9.640532563625303
3748,Hunt: Showdown 1896,2021-11-01,50,13127.07,9.482431789309949
3749,Hunt: Showdown 1896,2021-10-01,49,11364.45,9.33824534092291
3750,Hunt: Showdown 1896,2021-09-01,48,13959.09,9.54388618794523
3751,Hunt: Showdown 1896,2021-08-01,47,11914.58,9.385518139226287
3752,Hunt: Showdown 1896,2021-07-01,46,9984.13,9.208752111357771
3753,Hunt: Showdown 1896,2021-06-01,45,8820.17,9.084796423191506
3754,Hunt: Showdown 1896,2021-05-01,44,9413.64,9.149914980312102
3755,Hunt: Showdown 1896,2021-04-01,43,14804.4,9.602679712865418
3756,Hunt: Showdown 1896,2021-03-01,42,10214.58,9.231571390400562
3757,Hunt: Showdown 1896,2021-02-01,41,7984.55,8.985263703394198
3758,Hunt: Showdown 1896,2021-01-01,40,7484.3,8.920562772106344
3759,Hunt: Showdown 1896,2020-12-01,39,7204.06,8.882400034967437
3760,Hunt: Showdown 1896,2020-11-01,38,6242.3,8.739103983194552
3761,Hunt: Showdown 1896,2020-10-01,37,5213.72,8.559048891478778
3762,Hunt: Showdown 1896,2020-09-01,36,5153.44,8.547419731836063
3763,Hunt: Showdown 1896,2020-08-01,35,5612.19,8.632696296672057
3764,Hunt: Showdown 1896,2020-07-01,34,6388.57,8.762265735160046
3765,Hunt: Showdown 1896,2020-06-01,33,5589.31,8.628611123825625
3766,Hunt: Showdown 1896,2020-05-01,32,5610.37,8.632371949996084
3767,Hunt: Showdown 1896,2020-04-01,31,5892.6,8.681452605391783
3768,Hunt: Showdown 1896,2020-03-01,30,6019.75,8.702801009201343
3769,Hunt: Showdown 1896,2020-02-01,29,5487.75,8.610273614432248
3770,Hunt: Showdown 1896,2020-01-01,28,4540.92,8.420884913677845
3771,Hunt: Showdown 1896,2019-12-01,27,4536.84,8.419986013448113
3772,Hunt: Showdown 1896,2019-11-01,26,2910.78,7.976176365486017
3773,Hunt: Showdown 1896,2019-10-01,25,3569.52,8.180186411952452
3774,Hunt: Showdown 1896,2019-09-01,24,5559.25,8.62321848605954
3775,Hunt: Showdown 1896,2019-08-01,23,4128.88,8.325761462736708
3776,Hunt: Showdown 1896,2019-07-01,22,2377.68,7.773880501332885
3777,Hunt: Showdown 1896,2019-06-01,21,3000.3,8.00646756265058
3778,Hunt: Showdown 1896,2019-05-01,20,1775.62,7.481904936694597
3779,Hunt: Showdown 1896,2019-04-01,19,1257.74,7.137071738634196
3780,Hunt: Showdown 1896,2019-03-01,18,1390.07,7.23710938456896
3781,Hunt: Showdown 1896,2019-02-01,17,1258.13,7.137381770554067
3782,Hunt: Showdown 1896,2019-01-01,16,1559.91,7.352383406271625
3783,Hunt: Showdown 1896,2018-12-01,15,1898.2,7.548661347696392
3784,Hunt: Showdown 1896,2018-11-01,14,1611.88,7.385156478608309
3785,Hunt: Showdown 1896,2018-10-01,13,1685.02,7.4295327121522226
3786,Hunt: Showdown 1896,2018-09-01,12,1914.48,7.5572013242709835
3787,Hunt: Showdown 1896,2018-08-01,11,3204.69,8.07237064080776
3788,Hunt: Showdown 1896,2018-07-01,10,2021.56,7.611624769570358
3789,Hunt: Showdown 1896,2018-06-01,9,1552.79,7.347808591854672
3790,Hunt: Showdown 1896,2018-05-01,8,1027.21,6.934601668090802
3791,Hunt: Showdown 1896,2018-04-01,7,1011.76,6.919446667571721
3792,Hunt: Showdown 1896,2018-03-01,6,2479.98,7.816005774610381
3793,Hunt: Showdown 1896,2018-02-01,5,1393.58,7.2396312546749355
3794,Hunt: Showdown 1896,2018-01-01,4,0.41,-0.8915981192837836
3795,Hunt: Showdown 1896,2017-12-01,3,0.55,-0.5978370007556204
3796,Hunt: Showdown 1896,2017-11-01,2,0.31,-1.171182981502945
3797,Hunt: Showdown 1896,2017-10-01,1,0.03,-3.506557897319982
3798,The Sims™ 4,2026-04-01,71,23491.71,10.064402871938256
3799,The Sims™ 4,2026-03-01,70,25255.9,10.13681507077481
3800,The Sims™ 4,2026-02-01,69,29320.79,10.286052099703088
3801,The Sims™ 4,2026-01-01,68,28591.03,10.260848311250136
3802,The Sims™ 4,2025-12-01,67,24186.03,10.093530472731452
3803,The Sims™ 4,2025-11-01,66,23164.84,10.050390890855171
3804,The Sims™ 4,2025-10-01,65,23282.61,10.055462008963199
3805,The Sims™ 4,2025-09-01,64,23583.82,10.068316162666857
3806,The Sims™ 4,2025-08-01,63,27906.75,10.236623874031658
3807,The Sims™ 4,2025-07-01,62,31159.28,10.34686739317087
3808,The Sims™ 4,2025-06-01,61,28162.19,10.245735577134422
3809,The Sims™ 4,2025-05-01,60,27350.81,10.21650142349933
3810,The Sims™ 4,2025-04-01,59,29096.98,10.278389667705332
3811,The Sims™ 4,2025-03-01,58,33790.88,10.427946222577267
3812,The Sims™ 4,2025-02-01,57,34961.7,10.462008455589507
3813,The Sims™ 4,2025-01-01,56,31539.74,10.359003616982735
3814,The Sims™ 4,2024-12-01,55,27845.23,10.234416956000429
3815,The Sims™ 4,2024-11-01,54,27025.81,10.204547614306168
3816,The Sims™ 4,2024-10-01,53,25758.04,10.15650209036701
3817,The Sims™ 4,2024-09-01,52,27007.87,10.203883583995474
3818,The Sims™ 4,2024-08-01,51,31558.79,10.359607434554357
3819,The Sims™ 4,2024-07-01,50,32814.51,10.398626074600694
3820,The Sims™ 4,2024-06-01,49,29394.04,10.288547211687641
3821,The Sims™ 4,2024-05-01,48,28114.4,10.244037179577365
3822,The Sims™ 4,2024-04-01,47,28664.25,10.263405980688313
3823,The Sims™ 4,2024-03-01,46,28631.92,10.2622774583654
3824,The Sims™ 4,2024-02-01,45,28729.52,10.265680444559141
3825,The Sims™ 4,2024-01-01,44,32261.0,10.381614349338879
3826,The Sims™ 4,2023-12-01,43,29329.96,10.286364798179227
3827,The Sims™ 4,2023-11-01,42,25671.58,10.153139822419028
3828,The Sims™ 4,2023-10-01,41,24005.83,10.086051996497273
3829,The Sims™ 4,2023-09-01,40,23492.7,10.064445013576307
3830,The Sims™ 4,2023-08-01,39,26429.9,10.182251224011912
3831,The Sims™ 4,2023-07-01,38,29778.92,10.301556039630071
3832,The Sims™ 4,2023-06-01,37,26586.25,10.188149443828754
3833,The Sims™ 4,2023-05-01,36,25652.99,10.152415413006034
3834,The Sims™ 4,2023-04-01,35,28167.36,10.245919139758817
3835,The Sims™ 4,2023-03-01,34,28856.09,10.270076341513914
3836,The Sims™ 4,2023-02-01,33,29312.93,10.285783994590634
3837,The Sims™ 4,2023-01-01,32,31054.42,10.343496428277374
3838,The Sims™ 4,2022-12-01,31,28535.21,10.258894042326942
3839,The Sims™ 4,2022-11-01,30,30690.72,10.331715607749148
3840,The Sims™ 4,2022-10-01,29,28620.91,10.261892848551852
3841,The Sims™ 4,2022-09-01,28,12237.13,9.412230051448075
3842,The Sims™ 4,2022-08-01,27,16492.21,9.71064342719224
3843,The Sims™ 4,2022-07-01,26,17766.75,9.785084011906346
3844,The Sims™ 4,2022-06-01,25,14464.18,9.579430527244789
3845,The Sims™ 4,2022-05-01,24,13931.22,9.541887643699829
3846,The Sims™ 4,2022-04-01,23,12894.96,9.464591816333122
3847,The Sims™ 4,2022-03-01,22,13948.22,9.543107180541814
3848,The Sims™ 4,2022-02-01,21,17234.71,9.7546806525837
3849,The Sims™ 4,2022-01-01,20,16027.58,9.682066267269951
3850,The Sims™ 4,2021-12-01,19,12518.54,9.434966024435687
